Name,Roll,Branch,StartYear,PreviousCourses,CurrentCourses
Ananya A_2168,GCJ17,EE,2023,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Navya A_2169,646,EE,2022,TOC:7,ML|OS
Ananya T_2170,374,CSE,2021,CN:7,ML
Atharv P_2171,DWV26,IT,2023,TOC:9,ML
Angel P_2172,874,EE,2024,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Rian R_2173,574,ME,2022,DBMS:10|DSA:10|SE:9,DBMS|OS
Aadhya S_2174,HHS63,CSE,2026,CN:8,DBMS|OS
Myra R_2175,LBY37,CE,2019,SE:6|DBMS:5|ML:8|CN:6,COA
Navya P_2176,GLC69,ME,2023,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Myra R_2177,LBY37,CE,2024,SE:6|DBMS:5|ML:8|CN:6,COA
Aadhya S_2178,HHS63,CSE,2022,CN:8,DBMS|OS
Reyansh S_2179,AJQ25,ECE,2024,AI:6,COA|ML|DSA
Saanvi S_2180,127,CE,2018,SE:8|DBMS:6,CN
Aarohi P_2181,626,EE,2022,OOPS:6,OS
Aditya K_2182,841,CE,2024,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Navya M_2183,917,EE,2020,DBMS:7|AI:7,ML
Ananya A_2184,GCJ17,EE,2018,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Pari R_2185,267,DS,2023,COA:9|CN:7,DBMS|DSA
Vihaan K_2186,AZS78,ME,2021,CN:6|COA:10,DBMS|OS
Myra R_2187,LBY37,CE,2021,SE:6|DBMS:5|ML:8|CN:6,COA
Riya T_2188,692,ECE,2026,DBMS:6|OOPS:5,DSA|AI
Atharv P_2189,DWV26,IT,2026,TOC:9,ML
Myra K_2190,TNZ13,DS,2022,COA:7|OS:8,AI
Myra R_2191,LBY37,CE,2021,SE:6|DBMS:5|ML:8|CN:6,COA
Ira P_2192,650,ME,2016,CN:6|TOC:6,OS
Reyansh K_2193,FMA79,CSE,2021,COA:7|OS:8,OS
Aarohi T_2194,ICG22,CSE,2018,OOPS:7|AI:7,DSA|OS
Ananya A_2195,GCJ17,EE,2018,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Navya M_2196,917,EE,2022,DBMS:7|AI:7,ML
Saanvi A_2197,346,CE,2016,CN:7|SE:5|ML:10,DSA|AI|ML
Sai R_2198,VRP70,CE,2022,DAA:5|OS:9,DBMS|OS|AI
Navya S_2199,870,DS,2020,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Aadhya S_2200,HHS63,CSE,2020,CN:8,DBMS|OS
Ananya T_2201,374,CSE,2018,CN:7,ML
Aarav K_2202,KDB69,DS,2020,DSA:8|TOC:8|DBMS:8,DBMS|CN
Saanvi S_2203,127,CE,2020,SE:8|DBMS:6,CN
Navya M_2204,917,EE,2025,DBMS:7|AI:7,ML
Saanvi S_2205,127,CE,2020,SE:8|DBMS:6,CN
Saanvi A_2206,346,CE,2016,CN:7|SE:5|ML:10,DSA|AI|ML
Ira P_2207,650,ME,2018,CN:6|TOC:6,OS
Navya P_2208,GLC69,ME,2024,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Reyansh M_2209,900,IT,2022,DAA:5|CN:6|OOPS:6|OS:9,OS
Sai S_2210,FVB35,ECE,2016,DSA:10|ML:8,CN
Saanvi S_2211,127,CE,2019,SE:8|DBMS:6,CN
Ananya A_2212,GCJ17,EE,2018,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Aarav K_2213,DPA73,EE,2025,AI:5|DAA:8,AI|CN|OS
Angel P_2214,874,EE,2025,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Rian T_2215,ALE69,EE,2027,SE:6|COA:7|DAA:7|ML:6,OS|CN
Sai S_2216,FVB35,ECE,2019,DSA:10|ML:8,CN
Saanvi S_2217,127,CE,2020,SE:8|DBMS:6,CN
Atharv P_2218,DWV26,IT,2020,TOC:9,ML
Atharv M_2219,JQR11,DS,2021,DAA:7|CN:7|DBMS:8,COA|AI|OS
Ananya T_2220,374,CSE,2020,CN:7,ML
Aarohi T_2221,ICG22,CSE,2019,OOPS:7|AI:7,DSA|OS
Ananya M_2222,862,AIML,2026,OS:6|DBMS:7|CN:7,CN
Reyansh S_2223,AJQ25,ECE,2026,AI:6,COA|ML|DSA
Saanvi P_2224,247,CE,2021,DAA:8,DSA|CN|COA
Aarav T_2225,TXU38,EE,2027,DAA:5|DSA:10,DSA
Atharv M_2226,JQR11,DS,2020,DAA:7|CN:7|DBMS:8,COA|AI|OS
Kabir P_2227,UOE14,CSE,2024,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Angel P_2228,874,EE,2019,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Rian R_2229,574,ME,2018,DBMS:10|DSA:10|SE:9,DBMS|OS
Krishna K_2230,231,DS,2020,TOC:8|OOPS:7,AI|OS
Vivaan R_2231,LUU29,CSE,2020,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Myra A_2232,249,CE,2017,SE:5|ML:6|COA:10,DBMS|AI|ML
Aarohi T_2233,ICG22,CSE,2018,OOPS:7|AI:7,DSA|OS
Aarav K_2234,KDB69,DS,2026,DSA:8|TOC:8|DBMS:8,DBMS|CN
Ananya A_2235,GCJ17,EE,2022,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Saanvi P_2236,247,CE,2018,DAA:8,DSA|CN|COA
Reyansh M_2237,900,IT,2018,DAA:5|CN:6|OOPS:6|OS:9,OS
Rian R_2238,183,CE,2020,COA:8,CN
Muhammad P_2239,NZR11,CE,2020,CN:5|DSA:7|TOC:7,AI|OS|CN
Rian A_2240,MRC72,CE,2020,DSA:7,DSA|ML|DBMS
Saanvi P_2241,247,CE,2024,DAA:8,DSA|CN|COA
Atharv M_2242,JQR11,DS,2016,DAA:7|CN:7|DBMS:8,COA|AI|OS
Reyansh S_2243,AJQ25,ECE,2027,AI:6,COA|ML|DSA
Sai R_2244,VRP70,CE,2022,DAA:5|OS:9,DBMS|OS|AI
Sara R_2245,998,IT,2024,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Muhammad P_2246,WBP33,ME,2024,TOC:5,AI
Angel P_2247,874,EE,2020,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Navya P_2248,GLC69,ME,2022,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Angel P_2249,874,EE,2023,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Reyansh S_2250,AJQ25,ECE,2023,AI:6,COA|ML|DSA
Shaurya P_2251,996,ECE,2020,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Vivaan R_2252,LUU29,CSE,2018,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Muhammad P_2253,WBP33,ME,2021,TOC:5,AI
Aditya P_2254,412,ME,2019,SE:9,DBMS|DSA
Myra K_2255,TNZ13,DS,2023,COA:7|OS:8,AI
Aarav K_2256,KDB69,DS,2026,DSA:8|TOC:8|DBMS:8,DBMS|CN
Sai R_2257,VRP70,CE,2027,DAA:5|OS:9,DBMS|OS|AI
Angel P_2258,874,EE,2022,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Ananya T_2259,374,CSE,2021,CN:7,ML
Atharv M_2260,JQR11,DS,2019,DAA:7|CN:7|DBMS:8,COA|AI|OS
Aditya K_2261,841,CE,2023,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Angel P_2262,874,EE,2024,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Aarav T_2263,TXU38,EE,2025,DAA:5|DSA:10,DSA
Myra K_2264,TNZ13,DS,2019,COA:7|OS:8,AI
Shaurya P_2265,996,ECE,2019,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Aarav T_2266,TXU38,EE,2025,DAA:5|DSA:10,DSA
Rian R_2267,574,ME,2023,DBMS:10|DSA:10|SE:9,DBMS|OS
Vihaan K_2268,AZS78,ME,2022,CN:6|COA:10,DBMS|OS
Ananya A_2269,GCJ17,EE,2019,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Navya A_2270,646,EE,2020,TOC:7,ML|OS
Rian A_2271,MRC72,CE,2021,DSA:7,DSA|ML|DBMS
Angel P_2272,874,EE,2023,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Sara R_2273,998,IT,2021,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Vihaan K_2274,AZS78,ME,2026,CN:6|COA:10,DBMS|OS
Riya T_2275,692,ECE,2021,DBMS:6|OOPS:5,DSA|AI
Myra K_2276,TNZ13,DS,2022,COA:7|OS:8,AI
Saanvi P_2277,247,CE,2020,DAA:8,DSA|CN|COA
Vihaan K_2278,AZS78,ME,2024,CN:6|COA:10,DBMS|OS
Navya S_2279,870,DS,2020,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Myra A_2280,249,CE,2020,SE:5|ML:6|COA:10,DBMS|AI|ML
Saanvi P_2281,247,CE,2023,DAA:8,DSA|CN|COA
Reyansh S_2282,AJQ25,ECE,2027,AI:6,COA|ML|DSA
Myra K_2283,TNZ13,DS,2019,COA:7|OS:8,AI
Aarohi P_2284,626,EE,2023,OOPS:6,OS
Aarav K_2285,KDB69,DS,2026,DSA:8|TOC:8|DBMS:8,DBMS|CN
Navya T_2286,584,IT,2026,ML:10|COA:5|DSA:5,DBMS|CN
Saanvi S_2287,127,CE,2021,SE:8|DBMS:6,CN
Kabir P_2288,UOE14,CSE,2026,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Atharv P_2289,DWV26,IT,2020,TOC:9,ML
Sara R_2290,998,IT,2027,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Muhammad P_2291,NZR11,CE,2021,CN:5|DSA:7|TOC:7,AI|OS|CN
Sai R_2292,VRP70,CE,2023,DAA:5|OS:9,DBMS|OS|AI
Myra K_2293,TNZ13,DS,2019,COA:7|OS:8,AI
Reyansh M_2294,900,IT,2023,DAA:5|CN:6|OOPS:6|OS:9,OS
Sai S_2295,FVB35,ECE,2021,DSA:10|ML:8,CN
Myra K_2296,TNZ13,DS,2023,COA:7|OS:8,AI
Kabir P_2297,UOE14,CSE,2021,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Muhammad P_2298,WBP33,ME,2024,TOC:5,AI
Reyansh M_2299,900,IT,2020,DAA:5|CN:6|OOPS:6|OS:9,OS
Muhammad P_2300,NZR11,CE,2023,CN:5|DSA:7|TOC:7,AI|OS|CN
Angel P_2301,874,EE,2020,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Shaurya P_2302,996,ECE,2024,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Reyansh S_2303,AJQ25,ECE,2023,AI:6,COA|ML|DSA
Krishna R_2304,560,CE,2025,OS:5,ML|DSA
Saanvi P_2305,247,CE,2019,DAA:8,DSA|CN|COA
Navya M_2306,917,EE,2022,DBMS:7|AI:7,ML
Aarohi T_2307,ICG22,CSE,2019,OOPS:7|AI:7,DSA|OS
Vivaan R_2308,LUU29,CSE,2022,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Krishna R_2309,560,CE,2025,OS:5,ML|DSA
Sai S_2310,FVB35,ECE,2018,DSA:10|ML:8,CN
Vihaan K_2311,AZS78,ME,2026,CN:6|COA:10,DBMS|OS
Muhammad P_2312,NZR11,CE,2022,CN:5|DSA:7|TOC:7,AI|OS|CN
Navya P_2313,GLC69,ME,2025,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Aditya P_2314,412,ME,2024,SE:9,DBMS|DSA
Aarav K_2315,DPA73,EE,2024,AI:5|DAA:8,AI|CN|OS
Navya P_2316,GLC69,ME,2020,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Aarav K_2317,KDB69,DS,2022,DSA:8|TOC:8|DBMS:8,DBMS|CN
Ananya T_2318,374,CSE,2017,CN:7,ML
Vivaan R_2319,LUU29,CSE,2023,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Aarav T_2320,TXU38,EE,2027,DAA:5|DSA:10,DSA
Navya A_2321,646,EE,2022,TOC:7,ML|OS
Shaurya P_2322,996,ECE,2019,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Shaurya P_2323,996,ECE,2019,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Myra K_2324,TNZ13,DS,2019,COA:7|OS:8,AI
Muhammad P_2325,WBP33,ME,2026,TOC:5,AI
Sai R_2326,VRP70,CE,2024,DAA:5|OS:9,DBMS|OS|AI
Saanvi S_2327,127,CE,2022,SE:8|DBMS:6,CN
Saanvi A_2328,346,CE,2017,CN:7|SE:5|ML:10,DSA|AI|ML
Rian T_2329,ALE69,EE,2021,SE:6|COA:7|DAA:7|ML:6,OS|CN
Kabir P_2330,UOE14,CSE,2022,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Kabir P_2331,UOE14,CSE,2025,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Myra R_2332,LBY37,CE,2020,SE:6|DBMS:5|ML:8|CN:6,COA
Arya M_2333,XIY73,DS,2023,OS:5|AI:6|CN:5,AI|DBMS|COA
Myra K_2334,TNZ13,DS,2017,COA:7|OS:8,AI
Navya S_2335,870,DS,2021,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Rian A_2336,MRC72,CE,2019,DSA:7,DSA|ML|DBMS
Rian R_2337,183,CE,2019,COA:8,CN
Aarav K_2338,KDB69,DS,2021,DSA:8|TOC:8|DBMS:8,DBMS|CN
Ira P_2339,650,ME,2022,CN:6|TOC:6,OS
Sara R_2340,998,IT,2027,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Krishna R_2341,560,CE,2022,OS:5,ML|DSA
Muhammad P_2342,WBP33,ME,2021,TOC:5,AI
Aditya P_2343,412,ME,2021,SE:9,DBMS|DSA
Muhammad P_2344,WBP33,ME,2022,TOC:5,AI
Rian R_2345,574,ME,2021,DBMS:10|DSA:10|SE:9,DBMS|OS
Krishna K_2346,231,DS,2021,TOC:8|OOPS:7,AI|OS
Riya T_2347,692,ECE,2026,DBMS:6|OOPS:5,DSA|AI
Shaurya A_2348,667,ME,2019,OOPS:8,OS|CN|ML
Navya A_2349,646,EE,2023,TOC:7,ML|OS
Aarav K_2350,KDB69,DS,2020,DSA:8|TOC:8|DBMS:8,DBMS|CN
Rian T_2351,ALE69,EE,2024,SE:6|COA:7|DAA:7|ML:6,OS|CN
Angel P_2352,874,EE,2020,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Vivaan R_2353,LUU29,CSE,2017,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Ananya M_2354,862,AIML,2026,OS:6|DBMS:7|CN:7,CN
Myra R_2355,LBY37,CE,2019,SE:6|DBMS:5|ML:8|CN:6,COA
Muhammad P_2356,WBP33,ME,2025,TOC:5,AI
Aarohi P_2357,626,EE,2026,OOPS:6,OS
Navya S_2358,870,DS,2020,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Aarohi T_2359,ICG22,CSE,2019,OOPS:7|AI:7,DSA|OS
Aarav K_2360,DPA73,EE,2025,AI:5|DAA:8,AI|CN|OS
Ananya M_2361,862,AIML,2025,OS:6|DBMS:7|CN:7,CN
Rian A_2362,MRC72,CE,2023,DSA:7,DSA|ML|DBMS
Aarohi P_2363,626,EE,2025,OOPS:6,OS
Vivaan R_2364,LUU29,CSE,2019,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Navya A_2365,646,EE,2025,TOC:7,ML|OS
Aarav K_2366,KDB69,DS,2021,DSA:8|TOC:8|DBMS:8,DBMS|CN
Aarohi P_2367,626,EE,2025,OOPS:6,OS
Aditya P_2368,412,ME,2023,SE:9,DBMS|DSA
Myra K_2369,TNZ13,DS,2019,COA:7|OS:8,AI
Reyansh K_2370,FMA79,CSE,2020,COA:7|OS:8,OS
Vihaan K_2371,AZS78,ME,2026,CN:6|COA:10,DBMS|OS
Aarav K_2372,DPA73,EE,2025,AI:5|DAA:8,AI|CN|OS
Sara R_2373,998,IT,2024,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Aarav K_2374,KDB69,DS,2026,DSA:8|TOC:8|DBMS:8,DBMS|CN
Sai R_2375,VRP70,CE,2024,DAA:5|OS:9,DBMS|OS|AI
Myra A_2376,249,CE,2023,SE:5|ML:6|COA:10,DBMS|AI|ML
Saanvi S_2377,127,CE,2021,SE:8|DBMS:6,CN
Pari R_2378,267,DS,2024,COA:9|CN:7,DBMS|DSA
Atharv P_2379,DWV26,IT,2023,TOC:9,ML
Rian T_2380,ALE69,EE,2027,SE:6|COA:7|DAA:7|ML:6,OS|CN
Arya M_2381,XIY73,DS,2022,OS:5|AI:6|CN:5,AI|DBMS|COA
Ananya M_2382,862,AIML,2026,OS:6|DBMS:7|CN:7,CN
Saanvi S_2383,127,CE,2022,SE:8|DBMS:6,CN
Ananya A_2384,GCJ17,EE,2021,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Shaurya P_2385,996,ECE,2024,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Aarav K_2386,KDB69,DS,2024,DSA:8|TOC:8|DBMS:8,DBMS|CN
Rian A_2387,MRC72,CE,2021,DSA:7,DSA|ML|DBMS
Aarav K_2388,DPA73,EE,2024,AI:5|DAA:8,AI|CN|OS
Rian R_2389,574,ME,2022,DBMS:10|DSA:10|SE:9,DBMS|OS
Reyansh M_2390,900,IT,2019,DAA:5|CN:6|OOPS:6|OS:9,OS
Arya M_2391,XIY73,DS,2021,OS:5|AI:6|CN:5,AI|DBMS|COA
Navya A_2392,646,EE,2023,TOC:7,ML|OS
Rian R_2393,574,ME,2018,DBMS:10|DSA:10|SE:9,DBMS|OS
Riya T_2394,692,ECE,2022,DBMS:6|OOPS:5,DSA|AI
Rian R_2395,574,ME,2020,DBMS:10|DSA:10|SE:9,DBMS|OS
Saanvi A_2396,346,CE,2020,CN:7|SE:5|ML:10,DSA|AI|ML
Navya A_2397,646,EE,2025,TOC:7,ML|OS
Vihaan K_2398,AZS78,ME,2024,CN:6|COA:10,DBMS|OS
Pari R_2399,267,DS,2023,COA:9|CN:7,DBMS|DSA
Ananya M_2400,862,AIML,2022,OS:6|DBMS:7|CN:7,CN
Navya T_2401,584,IT,2022,ML:10|COA:5|DSA:5,DBMS|CN
Reyansh M_2402,900,IT,2022,DAA:5|CN:6|OOPS:6|OS:9,OS
Ananya A_2403,GCJ17,EE,2019,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Navya M_2404,917,EE,2019,DBMS:7|AI:7,ML
Arya M_2405,XIY73,DS,2026,OS:5|AI:6|CN:5,AI|DBMS|COA
Myra A_2406,249,CE,2017,SE:5|ML:6|COA:10,DBMS|AI|ML
Navya T_2407,584,IT,2021,ML:10|COA:5|DSA:5,DBMS|CN
Navya S_2408,870,DS,2016,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Navya P_2409,GLC69,ME,2020,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Saanvi A_2410,346,CE,2021,CN:7|SE:5|ML:10,DSA|AI|ML
Navya S_2411,870,DS,2020,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Myra A_2412,249,CE,2019,SE:5|ML:6|COA:10,DBMS|AI|ML
Ananya M_2413,862,AIML,2020,OS:6|DBMS:7|CN:7,CN
Ananya A_2414,GCJ17,EE,2023,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Navya T_2415,584,IT,2024,ML:10|COA:5|DSA:5,DBMS|CN
Aarav T_2416,TXU38,EE,2022,DAA:5|DSA:10,DSA
Sai R_2417,VRP70,CE,2027,DAA:5|OS:9,DBMS|OS|AI
Atharv M_2418,JQR11,DS,2019,DAA:7|CN:7|DBMS:8,COA|AI|OS
Aarohi P_2419,626,EE,2026,OOPS:6,OS
Rian R_2420,183,CE,2019,COA:8,CN
Sai S_2421,FVB35,ECE,2021,DSA:10|ML:8,CN
Shaurya P_2422,996,ECE,2025,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Ananya A_2423,GCJ17,EE,2017,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Sai S_2424,FVB35,ECE,2022,DSA:10|ML:8,CN
Navya P_2425,GLC69,ME,2019,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Rian R_2426,183,CE,2016,COA:8,CN
Reyansh M_2427,900,IT,2018,DAA:5|CN:6|OOPS:6|OS:9,OS
Ananya A_2428,GCJ17,EE,2020,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Aarohi P_2429,626,EE,2024,OOPS:6,OS
Rian A_2430,MRC72,CE,2024,DSA:7,DSA|ML|DBMS
Saanvi A_2431,346,CE,2022,CN:7|SE:5|ML:10,DSA|AI|ML
Sara R_2432,998,IT,2024,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Rian R_2433,183,CE,2021,COA:8,CN
Sai S_2434,FVB35,ECE,2018,DSA:10|ML:8,CN
Myra A_2435,249,CE,2017,SE:5|ML:6|COA:10,DBMS|AI|ML
Aadhya S_2436,HHS63,CSE,2023,CN:8,DBMS|OS
Navya T_2437,584,IT,2025,ML:10|COA:5|DSA:5,DBMS|CN
Krishna R_2438,560,CE,2027,OS:5,ML|DSA
Ananya A_2439,GCJ17,EE,2020,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Rian T_2440,ALE69,EE,2026,SE:6|COA:7|DAA:7|ML:6,OS|CN
Angel P_2441,874,EE,2023,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Atharv M_2442,JQR11,DS,2022,DAA:7|CN:7|DBMS:8,COA|AI|OS
Sara R_2443,998,IT,2023,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Sai S_2444,FVB35,ECE,2019,DSA:10|ML:8,CN
Sara R_2445,998,IT,2021,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Aditya K_2446,841,CE,2023,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Reyansh K_2447,FMA79,CSE,2023,COA:7|OS:8,OS
Saanvi P_2448,247,CE,2021,DAA:8,DSA|CN|COA
Reyansh K_2449,FMA79,CSE,2019,COA:7|OS:8,OS
Krishna K_2450,231,DS,2023,TOC:8|OOPS:7,AI|OS
Riya T_2451,692,ECE,2021,DBMS:6|OOPS:5,DSA|AI
Saanvi A_2452,346,CE,2017,CN:7|SE:5|ML:10,DSA|AI|ML
Saanvi S_2453,127,CE,2023,SE:8|DBMS:6,CN
Navya M_2454,917,EE,2021,DBMS:7|AI:7,ML
Shaurya A_2455,667,ME,2020,OOPS:8,OS|CN|ML
Aarav K_2456,KDB69,DS,2024,DSA:8|TOC:8|DBMS:8,DBMS|CN
Aarohi T_2457,ICG22,CSE,2021,OOPS:7|AI:7,DSA|OS
Rian A_2458,MRC72,CE,2023,DSA:7,DSA|ML|DBMS
Pari R_2459,267,DS,2021,COA:9|CN:7,DBMS|DSA
Aadhya S_2460,HHS63,CSE,2025,CN:8,DBMS|OS
Aarav K_2461,DPA73,EE,2022,AI:5|DAA:8,AI|CN|OS
Krishna K_2462,231,DS,2025,TOC:8|OOPS:7,AI|OS
Rian R_2463,183,CE,2019,COA:8,CN
Rian R_2464,574,ME,2023,DBMS:10|DSA:10|SE:9,DBMS|OS
Saanvi A_2465,346,CE,2018,CN:7|SE:5|ML:10,DSA|AI|ML
Navya A_2466,646,EE,2020,TOC:7,ML|OS
Rian R_2467,574,ME,2019,DBMS:10|DSA:10|SE:9,DBMS|OS
Saanvi P_2468,247,CE,2019,DAA:8,DSA|CN|COA
Pari R_2469,267,DS,2022,COA:9|CN:7,DBMS|DSA
Aarav K_2470,DPA73,EE,2022,AI:5|DAA:8,AI|CN|OS
Krishna K_2471,231,DS,2025,TOC:8|OOPS:7,AI|OS
Saanvi A_2472,346,CE,2019,CN:7|SE:5|ML:10,DSA|AI|ML
Aarav K_2473,KDB69,DS,2026,DSA:8|TOC:8|DBMS:8,DBMS|CN
Aarav K_2474,KDB69,DS,2026,DSA:8|TOC:8|DBMS:8,DBMS|CN
Atharv P_2475,DWV26,IT,2024,TOC:9,ML
Navya A_2476,646,EE,2023,TOC:7,ML|OS
Pari R_2477,267,DS,2024,COA:9|CN:7,DBMS|DSA
Navya T_2478,584,IT,2022,ML:10|COA:5|DSA:5,DBMS|CN
Reyansh M_2479,900,IT,2019,DAA:5|CN:6|OOPS:6|OS:9,OS
Aditya K_2480,841,CE,2022,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Ananya A_2481,GCJ17,EE,2023,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Myra K_2482,TNZ13,DS,2020,COA:7|OS:8,AI
Aadhya S_2483,HHS63,CSE,2024,CN:8,DBMS|OS
Reyansh M_2484,900,IT,2021,DAA:5|CN:6|OOPS:6|OS:9,OS
Krishna R_2485,560,CE,2023,OS:5,ML|DSA
Navya S_2486,870,DS,2016,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Rian R_2487,574,ME,2021,DBMS:10|DSA:10|SE:9,DBMS|OS
Atharv P_2488,DWV26,IT,2020,TOC:9,ML
Riya T_2489,692,ECE,2027,DBMS:6|OOPS:5,DSA|AI
Aarohi T_2490,ICG22,CSE,2018,OOPS:7|AI:7,DSA|OS
Arya M_2491,XIY73,DS,2026,OS:5|AI:6|CN:5,AI|DBMS|COA
Reyansh S_2492,AJQ25,ECE,2024,AI:6,COA|ML|DSA
Navya P_2493,GLC69,ME,2023,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Arya M_2494,XIY73,DS,2024,OS:5|AI:6|CN:5,AI|DBMS|COA
Atharv M_2495,JQR11,DS,2022,DAA:7|CN:7|DBMS:8,COA|AI|OS
Aarav K_2496,KDB69,DS,2025,DSA:8|TOC:8|DBMS:8,DBMS|CN
Riya T_2497,692,ECE,2023,DBMS:6|OOPS:5,DSA|AI
Navya M_2498,917,EE,2024,DBMS:7|AI:7,ML
Aditya P_2499,412,ME,2025,SE:9,DBMS|DSA
Rian R_2500,183,CE,2017,COA:8,CN
Ananya M_2501,862,AIML,2026,OS:6|DBMS:7|CN:7,CN
Muhammad P_2502,NZR11,CE,2021,CN:5|DSA:7|TOC:7,AI|OS|CN
Saanvi A_2503,346,CE,2017,CN:7|SE:5|ML:10,DSA|AI|ML
Sai R_2504,VRP70,CE,2022,DAA:5|OS:9,DBMS|OS|AI
Aarav K_2505,DPA73,EE,2025,AI:5|DAA:8,AI|CN|OS
Aarohi P_2506,626,EE,2023,OOPS:6,OS
Krishna K_2507,231,DS,2022,TOC:8|OOPS:7,AI|OS
Saanvi P_2508,247,CE,2023,DAA:8,DSA|CN|COA
Muhammad P_2509,WBP33,ME,2025,TOC:5,AI
Rian A_2510,MRC72,CE,2022,DSA:7,DSA|ML|DBMS
Myra A_2511,249,CE,2023,SE:5|ML:6|COA:10,DBMS|AI|ML
Kabir P_2512,UOE14,CSE,2025,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Atharv P_2513,DWV26,IT,2023,TOC:9,ML
Shaurya A_2514,667,ME,2018,OOPS:8,OS|CN|ML
Ananya M_2515,862,AIML,2020,OS:6|DBMS:7|CN:7,CN
Aditya P_2516,412,ME,2019,SE:9,DBMS|DSA
Reyansh S_2517,AJQ25,ECE,2024,AI:6,COA|ML|DSA
Aarav K_2518,DPA73,EE,2021,AI:5|DAA:8,AI|CN|OS
